Date,A,B,C,D,E,Paid Coupon A,Paid Coupon B,Paid Coupon C,Paid Coupon D,Paid Coupon E
2022-11-16,101.8597,101.4704,101.167,101.7701,101.4867,0.0,0.0,0.0,0.0,0.0
2022-11-15,101.8196,101.4199,101.1695,101.6997,101.4898,0.0,0.0,0.0,0.0,0.0
2022-11-14,101.7498,101.4404,101.1721,101.7395,101.4929,0.0,0.0,0.0,0.0,0.0
2022-11-11,101.8202,101.3998,101.1746,101.6806,101.4961,0.0,0.0,0.0,0.0,0.0
2022-11-10,101.8,101.3804,101.1823,101.6502,101.5054,0.0,0.0,0.0,0.0,0.0
2022-11-09,101.7901,101.37,101.1848,101.6299,101.5086,0.0,0.0,0.0,0.0,0.0
2022-11-08,101.8646,101.3442,101.1874,101.603,101.5117,0.0,0.0,0.0,0.0,0.0
2022-11-07,101.8646,101.3442,101.1874,101.603,101.5117,0.0,0.0,0.0,0.0,0.0
2022-11-04,101.6997,101.3501,101.1925,101.6094,101.518,0.0,0.0,0.0,0.0,0.0
2022-11-03,101.8272,101.3601,101.2003,101.6297,101.5275,0.0,0.0,0.0,0.0,0.0
2022-11-02,101.7295,101.3903,101.2029,101.6701,101.5306,0.0,0.0,0.0,0.0,0.0
2022-11-01,101.8101,101.3902,101.2054,101.6601,101.5338,0.0,0.0,0.0,0.0,0.0
2022-10-31,101.8296,101.4164,101.208,101.6861,101.537,0.0,0.0,0.0,0.0,0.0
2022-10-28,101.9798,101.4196,101.2106,101.6894,101.5401,0.0,0.0,0.0,0.0,0.0
2022-10-27,101.9496,101.4194,101.2158,101.7002,101.5465,0.0,0.0,0.0,0.0,0.0
2022-10-26,101.9603,101.3896,101.2185,101.6499,101.5497,0.0,0.0,0.0,0.0,0.0
2022-10-25,101.9603,101.3896,101.2185,101.6499,101.5497,0.0,0.0,0.0,0.0,0.0
2022-10-24,101.8401,101.37,101.2237,101.6201,101.5561,0.0,0.0,0.0,0.0,0.0
2022-10-21,101.8401,101.37,101.2237,101.6201,101.5561,0.0,0.0,0.0,0.0,0.0
2022-10-20,101.8253,101.4003,101.2342,101.6601,101.5689,0.0,0.0,0.0,0.0,0.0
2022-10-19,101.9495,101.4498,101.2368,101.73,101.5721,0.0,0.0,0.0,0.0,0.0
2022-10-18,101.9497,101.44,101.2395,101.7102,101.5753,0.0,0.0,0.0,0.0,0.0
2022-10-17,101.7889,101.4072,101.2421,101.6468,101.5785,0.0,0.0,0.0,0.0,0.0
2022-10-14,101.7929,101.4103,101.2447,101.65,101.5817,0.0,0.0,0.0,0.0,0.0
2022-10-13,102.0103,101.4095,101.2527,101.6502,101.5914,0.0,0.0,0.0,0.0,0.0
2022-10-12,102.0202,101.4104,101.2554,101.6493,101.5946,0.0,0.0,0.0,0.0,0.0
2022-10-11,101.5504,101.42,101.258,101.6498,101.5979,0.0,0.0,0.0,0.0,0.0
2022-10-10,101.9505,101.4397,101.2607,101.6806,101.6011,0.0,0.0,0.0,0.0,0.0
2022-10-07,101.9505,101.5203,101.2634,101.7697,101.6044,0.0,0.0,0.0,0.0,0.0
2022-10-06,101.9701,101.48,101.2714,101.7397,101.6141,0.0,0.0,0.0,0.0,0.0
2022-10-05,101.9602,101.4597,101.2741,101.7097,101.6174,0.0,0.0,0.0,0.0,0.0
2022-10-04,101.9602,101.4597,101.2741,101.7097,101.6174,0.0,0.0,0.0,0.0,0.0
2022-10-03,101.9196,101.3873,101.2795,101.627,101.6239,0.0,0.0,0.0,0.0,0.0
2022-09-30,101.7494,101.3903,101.2822,101.6302,101.6272,0.0,0.0,0.0,0.0,0.0
2022-09-29,101.9797,101.4105,101.2903,101.6496,101.6371,0.0,0.0,0.0,0.0,0.0
2022-09-28,101.9796,101.4396,101.293,101.6796,101.6403,0.0,0.0,0.0,0.0,0.0
2022-09-27,102.0295,101.5201,101.2957,101.7605,101.6436,0.0,0.0,0.0,4.175,0.0
2022-09-26,102.4399,101.5804,101.2984,101.8404,101.6469,0.0,0.0,0.0,0.0,0.0
2022-09-23,102.4498,101.5895,101.3012,101.8503,101.6502,0.0,0.0,0.0,0.0,0.0
2022-09-22,102.5397,101.6701,101.3093,101.96,101.6601,0.0,0.0,0.0,0.0,0.0
2022-09-21,102.5396,101.6794,101.3121,101.9601,101.6635,0.0,0.0,0.0,0.0,0.0
2022-09-20,102.3099,101.6598,101.3148,101.9401,101.6668,0.0,0.0,0.0,0.0,0.0
2022-09-19,102.4743,101.8063,101.3176,102.1069,101.6701,0.0,0.0,0.0,0.0,0.0
2022-09-16,102.4797,101.8102,101.3203,102.1101,104.073,0.0,0.0,0.0,0.0,0.0
2022-09-15,102.4799,101.8206,101.3286,102.1198,104.0967,0.0,0.0,0.0,0.0,0.0
2022-09-14,102.5003,101.8397,101.3314,102.1506,104.1046,0.0,0.0,0.0,0.0,0.0
2022-09-13,102.6503,101.9003,101.3341,102.2092,104.1125,0.0,0.0,0.0,0.0,0.0
2022-09-12,102.7501,101.9303,101.3369,102.2404,104.1204,0.0,0.0,0.0,0.0,0.0
2022-09-09,102.7503,101.9403,101.3397,102.2599,104.1283,0.0,0.0,0.0,0.0,0.0
2022-09-08,102.7506,101.9598,101.348,102.26,104.1521,0.0,0.0,0.0,0.0,0.0
2022-09-07,102.7495,101.9998,101.3508,102.3106,104.16,0.0,0.0,0.0,0.0,0.0
2022-09-06,102.7048,101.98,101.3536,102.2905,104.168,0.0,0.0,0.0,0.0,0.0
2022-09-05,102.9741,102.0756,101.3564,102.4065,104.1759,0.0,0.0,0.0,0.0,0.0
2022-09-02,102.9805,102.08,101.3592,102.4102,104.1838,0.0,0.0,0.0,0.0,0.0
2022-09-01,102.9794,102.1101,101.3676,102.4497,104.2076,0.0,0.0,0.0,0.0,0.0
2022-08-31,102.7505,102.0804,101.3704,102.4101,104.2156,0.0,0.0,0.0,0.0,0.0
2022-08-30,102.7505,102.0804,101.3704,102.4101,104.2156,0.0,0.0,0.0,0.0,0.0
2022-08-29,102.7695,102.1396,101.3733,102.4797,104.2235,0.0,0.0,0.0,0.0,0.0
2022-08-26,102.8797,102.0598,101.3761,102.3801,104.2315,0.0,0.0,0.0,0.0,0.0
2022-08-25,102.9005,102.0702,101.3846,102.3805,104.2553,0.0,0.0,0.0,0.0,0.0
2022-08-24,103.0096,102.1299,101.3874,102.4595,104.2633,0.0,0.0,0.0,0.0,0.0
2022-08-23,103.0305,102.1404,101.3902,102.4693,104.2712,0.0,0.0,0.0,0.0,0.0
2022-08-22,103.1039,102.2154,101.3931,102.5656,104.2792,0.0,0.0,0.0,0.0,0.0
2022-08-19,103.1104,102.22,101.3959,102.5695,104.2871,0.0,0.0,0.0,0.0,0.0
2022-08-18,103.1805,102.29,101.4045,102.6592,104.311,0.0,0.0,0.0,0.0,0.0
2022-08-17,103.0505,102.1495,101.4074,102.4692,104.319,0.0,0.0,0.0,0.0,0.0
2022-08-16,103.0606,102.1502,101.4102,102.4806,104.327,0.0,0.0,0.0,0.0,0.0
2022-08-15,103.0606,102.1502,101.4102,102.4806,104.327,0.0,0.0,0.0,0.0,0.0
2022-08-12,103.0606,102.1502,101.4102,102.4806,104.327,0.0,0.0,0.0,0.0,4.1
2022-08-11,102.988,102.1798,101.4246,102.4995,104.3668,0.0,0.0,0.0,0.0,0.0
2022-08-10,102.9505,102.1601,101.4275,102.4801,104.3742,0.0,0.0,0.0,0.0,0.0
2022-08-09,103.1241,102.1417,101.4304,102.4622,104.3816,0.0,0.0,0.0,0.0,0.0
2022-08-08,103.1241,102.1417,101.4304,102.4622,104.3816,0.0,0.0,0.0,0.0,0.0
2022-08-05,103.137,102.1504,101.4362,102.4697,104.3965,0.0,0.0,0.0,0.0,0.0
2022-08-04,103.0578,102.1301,101.4449,102.4404,104.4187,0.0,0.0,0.0,0.0,0.0
2022-08-03,102.9503,102.2102,101.4478,102.53,104.4261,0.0,0.0,0.0,0.0,0.0
2022-08-02,103.0805,102.2095,101.4507,102.5307,104.4335,0.0,0.0,0.0,0.0,0.0
2022-08-01,102.7344,102.1456,101.4537,102.4358,104.4409,0.0,0.0,0.0,0.0,0.0
2022-07-29,102.74,102.1499,101.4566,102.4395,104.4484,0.0,0.0,0.0,0.0,0.0
2022-07-28,102.7193,102.13,101.4624,102.4106,104.4632,0.0,0.0,0.0,0.0,0.0
2022-07-27,102.73,102.1303,101.4654,102.3906,104.4706,0.0,0.0,0.0,0.0,0.0
2022-07-26,102.7495,102.1502,101.4683,102.41,104.4781,0.0,0.0,0.0,0.0,0.0
2022-07-25,102.7602,102.1506,101.4713,102.3899,104.4855,0.0,0.0,0.0,0.0,0.0
2022-07-22,102.7594,102.1497,101.4742,102.3903,104.4929,0.0,0.0,0.0,0.0,0.0
2022-07-21,102.7194,102.0995,101.4831,102.3407,104.5153,0.0,0.0,0.0,0.0,0.0
2022-07-20,102.7093,102.0997,101.486,102.3299,104.5227,0.0,0.0,0.0,0.0,0.0
2022-07-19,102.9104,102.29,101.489,102.5503,104.5302,0.0,0.0,0.0,0.0,0.0
2022-07-18,103.1506,102.3753,101.492,102.5557,104.5376,0.0,0.0,0.0,0.0,0.0
2022-07-15,102.9299,102.38,101.4949,102.5596,104.5451,0.0,0.0,0.0,0.0,0.0
2022-07-14,102.9894,102.3607,101.5039,102.6307,104.5674,0.0,0.0,0.0,0.0,0.0
2022-07-13,102.8995,102.2704,101.5069,102.5201,104.5749,0.0,0.0,0.0,0.0,0.0
2022-07-12,102.8895,102.2494,101.5099,102.49,104.5823,0.0,0.0,0.0,0.0,0.0
2022-07-11,103.1802,102.2901,101.5129,102.5293,104.5898,0.0,0.0,0.0,0.0,0.0
2022-07-08,103.1799,102.2596,101.5158,102.5104,104.5973,0.0,0.0,0.0,0.0,0.0
2022-07-07,103.2054,102.3405,101.5249,102.5997,104.6197,0.0,0.0,0.0,0.0,0.0
2022-07-06,103.205,102.3193,101.5279,102.5693,104.6272,0.0,0.0,0.0,0.0,0.0
2022-07-05,103.1498,102.3401,101.5309,102.5895,104.6346,0.0,0.0,0.0,0.0,0.0
2022-07-04,103.1493,101.6465,101.5339,102.4757,104.6421,0.0,0.0,0.0,0.0,0.0
2022-07-01,102.9506,101.6498,101.5369,102.4794,104.6496,0.0,0.0,0.0,0.0,0.0
2022-06-30,103.05,102.2794,101.546,102.52,104.6721,0.0,0.0,0.0,0.0,0.0
2022-06-29,103.06,101.0498,101.5491,102.5105,104.6795,0.0,0.0,0.0,0.0,0.0
2022-06-28,102.9701,102.3102,101.5521,102.5406,104.687,0.0,0.0,0.0,0.0,0.0
2022-06-27,102.8597,102.2995,101.5551,102.5196,104.6945,0.0,0.0,0.0,0.0,0.0
2022-06-24,103.0806,101.4653,101.5582,102.5002,104.702,0.0,0.0,0.0,0.0,0.0
2022-06-23,103.0004,102.2896,101.5674,102.5096,104.7245,0.0,0.0,0.0,0.0,0.0
2022-06-22,102.9503,102.2496,101.5704,102.4203,104.732,0.0,0.0,0.0,0.0,0.0
2022-06-21,103.1297,102.3401,101.5735,102.5204,104.7395,0.0,0.0,0.0,0.0,0.0
2022-06-20,103.1344,102.3362,101.5766,102.5258,104.7471,0.0,0.0,0.0,0.0,0.0
2022-06-17,103.1404,102.3407,101.5796,102.5295,104.7546,0.0,0.0,0.0,0.0,0.0
2022-06-16,103.1502,102.3499,101.5889,102.5306,104.7771,0.0,0.0,0.0,0.0,0.0
2022-06-15,103.1604,102.5007,101.592,102.7294,104.7846,0.0,0.0,4.005,0.0,0.0
2022-06-14,103.3206,102.5196,101.5951,102.7604,104.7922,0.0,0.0,0.0,0.0,0.0
2022-06-13,103.4496,102.6404,101.5974,102.9201,104.7997,0.0,0.0,0.0,0.0,0.0
2022-06-10,103.3305,102.6595,101.5997,102.9295,104.8072,0.0,0.0,0.0,0.0,0.0
2022-06-09,103.3635,102.6603,101.6068,102.9202,104.8298,0.0,0.0,0.0,0.0,0.0
2022-06-08,103.3445,102.4598,101.6092,102.6505,104.8373,0.0,0.0,0.0,0.0,0.0
2022-06-07,103.2903,102.4602,101.6115,102.6407,104.8449,0.0,4.15,0.0,0.0,0.0
2022-06-06,103.3402,101.8002,101.6139,102.8152,104.8524,0.0,0.0,0.0,0.0,0.0
2022-06-03,103.3465,101.8,101.6163,102.8193,104.86,0.0,0.0,0.0,0.0,0.0
2022-06-02,103.4493,102.6505,101.6234,102.8798,104.8826,0.0,0.0,0.0,0.0,0.0
2022-06-01,103.45,102.7704,101.6258,103.0408,104.8902,0.0,0.0,0.0,0.0,0.0
2022-05-31,103.0495,102.7299,101.6282,102.9606,104.8977,0.0,0.0,0.0,0.0,0.0
2022-05-30,103.5502,102.7502,101.6306,103.0098,104.9053,0.0,0.0,0.0,0.0,0.0
2022-05-27,103.5001,102.7299,101.6306,102.9597,104.9053,0.0,0.0,0.0,0.0,0.0
2022-05-26,103.4995,102.7707,101.6378,103.0299,104.9279,0.0,0.0,0.0,0.0,0.0
2022-05-25,103.5507,102.7604,101.6402,103.01,104.9355,4.415,0.0,0.0,0.0,0.0
2022-05-24,103.6396,101.9006,104.4037,102.9396,104.9431,0.0,0.0,0.0,0.0,0.0
2022-05-23,103.6499,102.6855,104.4109,102.9055,104.9506,0.0,0.0,0.0,0.0,0.0
2022-05-20,103.5993,102.6898,104.4182,102.9097,104.9582,0.0,0.0,0.0,0.0,0.0
2022-05-19,103.6505,102.8296,104.44,103.0801,104.9809,0.0,0.0,0.0,0.0,0.0
2022-05-18,103.7105,102.8504,104.4473,103.1109,104.9885,0.0,0.0,0.0,0.0,0.0
2022-05-17,103.7605,102.8,104.4546,103.0398,104.9961,0.0,0.0,0.0,0.0,0.0
2022-05-16,103.8503,102.8906,104.4619,103.1393,105.0037,0.0,0.0,0.0,0.0,0.0
2022-05-13,103.8503,102.8906,104.4619,103.1393,105.0037,0.0,0.0,0.0,0.0,0.0
2022-05-12,103.9006,102.9404,104.491,103.2,105.034,0.0,0.0,0.0,0.0,0.0
2022-05-11,103.9099,102.9495,104.4983,103.2099,105.0416,0.0,0.0,0.0,0.0,0.0
2022-05-10,103.8494,102.8805,104.5056,103.1008,105.0492,0.0,0.0,0.0,0.0,0.0
2022-05-09,103.6937,103.4048,104.5129,103.6549,105.0568,0.0,0.0,0.0,0.0,0.0
2022-05-06,103.6997,103.4102,104.5202,103.6602,105.0644,0.0,0.0,0.0,0.0,0.0
2022-05-05,104.3313,104.0596,104.5421,104.3996,105.0872,0.0,0.0,0.0,0.0,0.0
2022-05-04,105.1104,104.1401,104.5494,104.5005,105.0948,0.0,0.0,0.0,0.0,0.0
2022-05-03,105.2227,104.376,104.5567,104.7866,105.1024,0.0,0.0,0.0,0.0,0.0
2022-05-02,105.2227,104.376,104.5567,104.7866,105.1024,0.0,0.0,0.0,0.0,0.0
2022-04-29,105.24,104.3901,104.5714,104.8001,105.1177,0.0,0.0,0.0,0.0,0.0
2022-04-28,104.9502,104.4504,104.5933,104.8795,105.1405,0.0,0.0,0.0,0.0,0.0
2022-04-27,105.2003,104.3494,104.6007,104.7608,105.1482,0.0,0.0,0.0,0.0,0.0
2022-04-26,104.9,104.3705,104.608,104.7805,105.1558,0.0,0.0,0.0,0.0,0.0
2022-04-25,105.27,104.4104,104.6153,104.8094,105.1634,0.0,0.0,0.0,0.0,0.0
2022-04-22,105.2693,104.4002,104.6226,104.7902,105.171,0.0,0.0,0.0,0.0,0.0
2022-04-21,105.32,104.4497,104.6446,104.8606,105.1939,0.0,0.0,0.0,0.0,0.0
2022-04-20,105.0428,104.4504,104.652,104.8507,105.2016,0.0,0.0,0.0,0.0,0.0
2022-04-19,105.1604,104.5099,104.6593,104.9209,105.2092,0.0,0.0,0.0,0.0,0.0
2022-04-18,105.6905,104.8216,104.6667,105.3629,105.2169,0.0,0.0,0.0,0.0,0.0
2022-04-15,105.6997,104.8292,104.674,105.3704,105.2245,0.0,0.0,0.0,0.0,0.0
2022-04-14,105.6997,104.8292,104.674,105.3704,105.2245,0.0,0.0,0.0,0.0,0.0
2022-04-13,105.6997,104.8292,104.674,105.3704,105.2245,0.0,0.0,0.0,0.0,0.0
2022-04-12,105.73,104.8595,104.7107,105.4191,105.2628,0.0,0.0,0.0,0.0,0.0
2022-04-11,105.5607,105.1814,104.7181,105.8416,105.2704,0.0,0.0,0.0,0.0,0.0
2022-04-08,105.5377,105.1896,104.7255,105.8497,105.2781,0.0,0.0,0.0,0.0,0.0
2022-04-07,105.8854,105.1292,104.7475,105.7703,105.3011,0.0,0.0,0.0,0.0,0.0
2022-04-06,105.7306,105.1405,104.7549,105.7898,105.3088,0.0,0.0,0.0,0.0,0.0
2022-04-05,105.9688,105.1404,104.7623,105.7997,105.3164,0.0,0.0,0.0,0.0,0.0
2022-04-04,105.9994,105.1419,104.7697,105.7922,105.3241,0.0,0.0,0.0,0.0,0.0
2022-04-01,105.9992,105.1499,104.777,105.8002,105.3318,0.0,0.0,0.0,0.0,0.0
2022-03-31,105.9992,105.1499,104.777,105.8002,105.3318,0.0,0.0,0.0,0.0,0.0
2022-03-30,105.9494,105.1606,104.8065,105.8106,105.3625,0.0,0.0,0.0,0.0,0.0
2022-03-29,105.8793,105.0896,104.8065,105.7196,105.3625,0.0,0.0,0.0,0.0,0.0
2022-03-28,106.0503,105.1206,104.8139,105.7507,105.3702,0.0,0.0,0.0,4.175,0.0
2022-03-25,106.05,105.1203,104.8213,105.7507,105.3779,0.0,0.0,0.0,0.0,0.0
2022-03-24,106.0293,105.1191,104.8435,105.7496,105.401,0.0,0.0,0.0,0.0,0.0
2022-03-23,106.0504,105.1003,104.8509,105.7198,105.4087,0.0,0.0,0.0,0.0,0.0
2022-03-22,106.0351,105.19,104.8583,105.8402,105.4164,0.0,0.0,0.0,0.0,0.0
2022-03-21,105.9306,105.1328,104.8657,105.7536,105.4241,0.0,0.0,0.0,0.0,0.0
2022-03-18,105.9399,105.1407,104.8731,105.7608,105.4318,0.0,0.0,0.0,0.0,0.0
2022-03-17,105.9399,105.1407,104.8731,105.7608,105.4318,0.0,0.0,0.0,0.0,0.0
2022-03-16,105.9105,105.0998,104.9027,105.7206,105.4626,0.0,0.0,0.0,0.0,0.0
2022-03-15,106.0496,105.0907,104.9101,105.7001,105.4703,0.0,0.0,0.0,0.0,0.0
2022-03-14,106.1493,105.1204,104.9175,105.7309,105.478,0.0,0.0,0.0,0.0,0.0
2022-03-11,105.9497,105.14,104.9249,105.7498,105.4857,0.0,0.0,0.0,0.0,0.0
2022-03-10,106.1202,105.1193,104.9472,105.7196,105.5089,0.0,0.0,0.0,0.0,0.0
2022-03-09,106.1245,105.1304,104.9546,105.7207,105.5166,0.0,0.0,0.0,0.0,0.0
2022-03-08,106.0193,105.1996,104.962,105.7993,105.5244,0.0,0.0,0.0,0.0,0.0
2022-03-07,106.1012,105.2827,104.9694,105.8921,105.5321,0.0,0.0,0.0,0.0,0.0
2022-03-04,106.1105,105.2906,104.9769,105.8994,105.5398,0.0,0.0,0.0,0.0,0.0
2022-03-03,105.9502,105.3507,104.9992,105.9793,105.563,0.0,0.0,0.0,0.0,0.0
2022-03-02,106.4705,105.5401,105.0066,106.1797,105.5708,0.0,0.0,0.0,0.0,0.0
2022-03-01,106.2496,105.4999,105.014,106.1308,105.5785,0.0,0.0,0.0,0.0,0.0
2022-02-28,106.2496,105.4999,105.014,106.1308,105.5785,0.0,0.0,0.0,0.0,0.0
2022-02-25,106.3496,105.4999,105.0438,106.1306,105.6095,0.0,0.0,0.0,0.0,0.0
2022-02-24,106.3491,105.5595,105.0662,106.21,105.6328,0.0,0.0,0.0,0.0,0.0
2022-02-23,106.6498,105.6396,105.0736,106.2991,105.6406,0.0,0.0,0.0,0.0,0.0
2022-02-22,106.3492,105.7903,105.0811,106.4805,105.6483,0.0,0.0,0.0,0.0,0.0
2022-02-21,106.5794,105.7091,105.0885,106.3595,105.6561,0.0,0.0,0.0,0.0,0.0
2022-02-18,106.5998,105.8799,105.096,106.5989,105.6638,0.0,0.0,0.0,0.0,0.0
2022-02-17,106.6191,105.9007,105.1184,106.6107,105.6872,0.0,0.0,0.0,0.0,0.0
2022-02-16,107.3102,105.9592,105.1259,106.6807,105.6949,0.0,0.0,0.0,0.0,0.0
2022-02-15,107.2999,105.9395,105.1333,106.6599,105.7027,0.0,0.0,0.0,0.0,0.0
2022-02-14,107.2896,105.9197,105.1408,106.6308,105.7105,0.0,0.0,0.0,0.0,4.1
2022-02-11,106.4495,105.8392,105.1483,106.5208,105.7183,0.0,0.0,0.0,0.0,0.0
2022-02-10,106.6549,105.7308,105.1707,106.3889,105.7411,0.0,0.0,0.0,0.0,0.0
2022-02-09,106.3608,105.8,105.1782,106.4693,105.7483,0.0,0.0,0.0,0.0,0.0
2022-02-08,106.4392,105.6526,105.1857,106.2651,105.7555,0.0,0.0,0.0,0.0,0.0
2022-02-07,107.0389,105.6608,105.1932,106.2727,105.7627,0.0,0.0,0.0,0.0,0.0
2022-02-04,107.0493,105.6691,105.2007,106.2802,105.7699,0.0,0.0,0.0,0.0,0.0
2022-02-03,107.0591,105.6703,105.1995,106.2798,105.7699,0.0,0.0,0.0,0.0,0.0
2022-02-02,107.1792,105.7906,105.3199,106.4401,105.9092,0.0,0.0,0.0,0.0,0.0
2022-02-01,107.2709,105.8497,105.3805,106.5002,105.9798,0.0,0.0,0.0,0.0,0.0
2022-01-31,106.5208,105.6823,105.2128,106.3024,105.7935,0.0,0.0,0.0,0.0,0.0
2022-01-28,106.5304,105.6905,105.2202,106.3099,105.8007,0.0,0.0,0.0,0.0,0.0
2022-01-27,107.2103,105.7597,105.2902,106.3797,105.8707,0.0,0.0,0.0,0.0,0.0
2022-01-26,106.55,105.7698,105.2996,106.3894,105.87,0.0,0.0,0.0,0.0,0.0
2022-01-25,106.55,105.7698,105.2996,106.3894,105.87,0.0,0.0,0.0,0.0,0.0
2022-01-24,107.2402,105.7901,105.3091,106.4109,105.8905,0.0,0.0,0.0,0.0,0.0
2022-01-21,107.289,105.8295,105.3499,106.4608,105.9397,0.0,0.0,0.0,0.0,0.0
2022-01-20,107.33,105.8693,105.3894,106.4902,105.9698,0.0,0.0,0.0,0.0,0.0
2022-01-19,107.3204,105.8592,105.3803,106.4809,105.9591,0.0,0.0,0.0,0.0,0.0
2022-01-18,107.3292,105.8694,105.3804,106.48,105.9604,0.0,0.0,0.0,0.0,0.0
2022-01-17,106.5503,105.9221,105.442,106.5517,106.0221,0.0,0.0,0.0,0.0,0.0
2022-01-14,106.9,105.9305,105.4497,106.5594,106.0295,0.0,0.0,0.0,0.0,0.0
2022-01-13,106.9004,105.9707,105.4896,106.5891,106.07,0.0,0.0,0.0,0.0,0.0
2022-01-12,107.4392,105.9605,105.4804,106.5796,106.0592,0.0,0.0,0.0,0.0,0.0
2022-01-11,106.5997,105.9503,105.4599,106.5702,106.0504,0.0,0.0,0.0,0.0,0.0
2022-01-10,107.4792,105.9998,105.5108,106.6296,106.1004,0.0,0.0,0.0,0.0,0.0
2022-01-07,107.5104,106.0307,105.5392,106.6589,106.1303,0.0,0.0,0.0,0.0,0.0
2022-01-06,107.5295,106.0505,105.5606,106.691,106.1507,0.0,0.0,0.0,0.0,0.0
2022-01-05,107.559,106.0703,105.5797,106.7096,106.1807,0.0,0.0,0.0,0.0,0.0
2022-01-04,107.5998,106.1108,105.6197,106.7696,106.219,0.0,0.0,0.0,0.0,0.0
2022-01-03,107.6087,106.1213,105.6332,106.7818,106.2327,0.0,0.0,0.0,0.0,0.0
2021-12-31,107.6195,106.1298,105.641,106.7898,106.2403,0.0,0.0,0.0,0.0,0.0
2021-12-30,107.6595,106.1593,105.6702,106.8288,106.2796,0.0,0.0,0.0,0.0,0.0
2021-12-29,106.9154,106.1195,105.6205,106.7807,106.2301,0.0,0.0,0.0,0.0,0.0
2021-12-28,106.8895,106.1603,105.6608,106.8192,106.2707,0.0,0.0,0.0,0.0,0.0
2021-12-27,106.8917,106.2298,105.73,106.8907,106.3404,0.0,0.0,0.0,0.0,0.0
2021-12-24,106.8205,106.2098,105.7206,106.8812,106.3294,0.0,0.0,0.0,0.0,0.0
2021-12-23,106.9305,106.23,105.7307,106.8897,106.3399,0.0,0.0,0.0,0.0,0.0
2021-12-22,107.7199,106.2098,105.7096,106.869,106.3204,0.0,0.0,0.0,0.0,0.0
2021-12-21,107.8706,106.3509,105.8509,107.0293,106.4699,0.0,0.0,0.0,0.0,0.0
2021-12-20,107.8681,105.9508,105.8531,106.7106,106.4715,0.0,0.0,0.0,0.0,0.0
2021-12-17,107.8791,106.3607,105.861,107.05,106.4792,0.0,0.0,0.0,0.0,0.0
2021-12-16,107.9295,106.4005,105.9006,107.0899,106.5194,0.0,0.0,0.0,0.0,0.0
2021-12-15,107.599,106.4093,105.9106,107.1003,106.5399,0.0,0.0,4.005,0.0,0.0
2021-12-14,107.5999,106.5307,106.0301,107.22,106.649,0.0,0.0,0.0,0.0,0.0
2021-12-13,107.6452,106.5396,106.0397,107.2395,106.6696,0.0,0.0,0.0,0.0,0.0
2021-12-10,108.1193,106.5797,106.2163,107.2702,106.1923,0.0,0.0,0.0,0.0,0.0
2021-12-09,108.1198,106.5695,106.24,107.2593,106.2144,0.0,0.0,0.0,0.0,0.0
2021-12-08,108.0606,106.5099,106.2479,107.1889,106.2218,0.0,0.0,0.0,0.0,0.0
2021-12-07,108.0795,106.5305,106.2558,107.2196,106.2292,0.0,4.15,0.0,0.0,0.0
2021-12-06,108.1181,106.561,106.2637,107.2616,106.2366,0.0,0.0,0.0,0.0,0.0
2021-12-03,108.1292,106.5693,106.2716,107.2699,106.2439,0.0,0.0,0.0,0.0,0.0
2021-12-02,108.0997,106.5391,106.2953,107.2292,106.2661,0.0,0.0,0.0,0.0,0.0
2021-12-01,108.2192,106.6403,106.3032,107.3303,106.2735,0.0,0.0,0.0,0.0,0.0
2021-11-30,108.1909,106.5992,106.3111,107.291,106.2809,0.0,0.0,0.0,0.0,0.0
2021-11-29,108.21,106.6194,106.319,107.2992,106.2883,0.0,0.0,0.0,0.0,0.0
2021-11-26,107.686,106.6039,106.3269,107.2961,106.2957,0.0,0.0,0.0,0.0,0.0
2021-11-25,107.7173,106.6289,106.3507,107.3209,106.3179,4.415,0.0,0.0,0.0,0.0
2021-11-24,107.8506,106.6392,106.3586,107.3201,106.3253,0.0,0.0,0.0,0.0,0.0
2021-11-23,107.8091,106.6596,106.3665,107.3489,106.3328,0.0,0.0,0.0,0.0,0.0
2021-11-22,108.2891,106.6819,106.3745,107.3618,106.3402,0.0,0.0,0.0,0.0,0.0
2021-11-19,108.2998,106.6903,106.3824,107.3701,106.3476,0.0,0.0,0.0,0.0,0.0
2021-11-18,108.2998,106.6903,106.3824,107.3701,106.3476,0.0,0.0,0.0,0.0,0.0
2021-11-17,108.2901,106.6694,106.4141,107.3503,106.3773,0.0,0.0,0.0,0.0,0.0
2021-11-16,108.3007,106.6797,106.4221,107.3609,106.3847,0.0,0.0,0.0,0.0,0.0
2021-11-15,108.2992,106.6699,106.43,107.3392,106.3921,0.0,0.0,0.0,0.0,0.0
2021-11-12,108.3097,106.6802,106.4379,107.3497,106.3996,0.0,0.0,0.0,0.0,0.0
2021-11-11,108.3293,106.699,106.4618,107.3697,106.4219,0.0,0.0,0.0,0.0,0.0
2021-11-10,108.3805,106.75,106.4697,107.4289,106.4293,0.0,0.0,0.0,0.0,0.0
2021-11-09,107.8601,106.6342,106.4777,107.3027,106.4368,0.0,0.0,0.0,0.0,0.0
2021-11-08,107.8699,106.6424,106.4856,107.3108,106.4442,0.0,0.0,0.0,0.0,0.0
2021-11-05,107.8798,106.6506,106.4936,107.3189,106.4517,0.0,0.0,0.0,0.0,0.0
2021-11-04,107.8798,106.6506,106.4936,107.3189,106.4517,0.0,0.0,0.0,0.0,0.0
